,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,passed_days,previous,previous_outcome,offer_status
282,54.0,9,0,3.0,0,258.0,0,0,2,5,5,310.0,4.0,-1,0.0,3,0
283,58.0,1,0,1.0,0,76.0,1,0,2,5,5,156.0,2.0,-1,0.0,3,0
284,30.0,1,1,2.0,0,0.0,1,0,2,5,5,5.0,2.0,-1,0.0,3,0
285,33.0,0,1,2.0,0,352.0,1,0,2,5,5,225.0,2.0,-1,0.0,3,0
286,47.0,0,0,2.0,0,368.0,1,0,2,5,5,125.0,2.0,-1,0.0,3,0
287,50.0,9,1,3.0,0,339.0,1,0,2,5,5,2.0,3.0,-1,0.0,3,0
288,32.0,1,0,2.0,0,1331.0,1,0,2,5,5,286.0,2.0,-1,0.0,3,0
289,40.0,6,0,2.0,0,672.0,1,0,2,5,5,164.0,2.0,-1,0.0,3,0
290,37.0,4,0,3.0,0,58.0,1,0,2,5,5,98.0,2.0,-1,0.0,3,0
291,54.0,9,1,2.0,0,447.0,1,0,2,5,5,742.0,2.0,-1,0.0,3,0
292,24.0,8,1,2.0,0,423.0,1,0,2,5,5,226.0,3.0,-1,0.0,3,0
293,54.0,4,0,3.0,0,0.0,0,0,2,5,5,120.0,2.0,-1,0.0,3,0
294,34.0,9,0,2.0,0,19.0,1,0,2,5,5,362.0,4.0,-1,0.0,3,0
295,56.0,9,2,1.0,0,13.0,1,0,2,5,5,357.0,2.0,-1,0.0,3,0
296,31.0,1,1,2.0,0,3.0,1,0,2,5,5,200.0,2.0,-1,0.0,3,0
297,24.0,8,1,2.0,0,82.0,1,0,2,5,5,204.0,2.0,-1,0.0,3,0
298,42.0,1,2,1.0,0,28.0,1,0,2,5,5,126.0,3.0,-1,0.0,3,0
299,57.0,9,0,2.0,0,792.0,1,0,2,5,5,65.0,2.0,-1,0.0,3,0
300,42.0,1,0,2.0,0,408.0,1,0,2,5,5,107.0,2.0,-1,0.0,3,0
301,51.0,0,0,2.0,0,531.0,1,0,2,5,5,267.0,2.0,-1,0.0,3,0
302,57.0,5,0,2.0,0,211.0,1,0,2,5,5,248.0,2.0,-1,0.0,3,0
303,36.0,7,1,2.0,0,62.0,1,0,2,5,5,215.0,2.0,-1,0.0,3,0
304,53.0,7,0,2.0,0,257.0,1,0,2,5,5,209.0,2.0,-1,0.0,3,0
305,50.0,9,0,2.0,0,1234.0,1,0,2,5,5,205.0,2.0,-1,0.0,3,0
306,54.0,4,0,3.0,0,313.0,1,0,2,5,5,83.0,2.0,-1,0.0,3,0
307,55.0,1,0,2.0,0,89.0,1,0,2,5,5,106.0,3.0,-1,0.0,3,0
308,44.0,1,0,2.0,0,129.0,1,1,2,5,5,189.0,2.0,-1,0.0,3,0
309,43.0,4,0,2.0,0,0.0,1,0,2,5,5,105.0,2.0,-1,0.0,3,0
310,56.0,0,0,2.0,0,353.0,1,0,2,5,5,106.0,2.0,-1,0.0,3,0
311,54.0,9,0,2.0,0,851.0,1,0,2,5,5,108.0,2.0,-1,0.0,3,0
312,55.0,7,2,1.0,0,96.0,1,1,2,5,5,311.0,2.0,-1,0.0,3,0
313,37.0,7,2,2.0,0,398.0,1,1,2,5,5,214.0,2.0,-1,0.0,3,0
314,33.0,0,1,3.0,0,193.0,0,0,2,5,5,132.0,2.0,-1,0.0,3,0
315,46.0,0,0,2.0,0,-358.0,1,0,2,5,5,358.0,2.0,-1,0.0,3,0
316,36.0,1,0,2.0,0,539.0,1,1,2,5,5,453.0,2.0,-1,0.0,3,0
317,51.0,9,1,2.0,0,0.0,1,0,2,5,5,364.0,2.0,-1,0.0,3,0
318,40.0,5,1,1.0,0,0.0,0,0,2,5,5,136.0,2.0,-1,0.0,3,0
319,42.0,1,0,2.0,0,490.0,1,0,2,5,5,386.0,2.0,-1,0.0,3,0
320,51.0,1,0,2.0,0,0.0,1,0,2,5,5,173.0,2.0,-1,0.0,3,0
321,49.0,1,0,2.0,0,403.0,1,0,2,5,5,241.0,2.0,-1,0.0,3,0
322,48.0,4,0,2.0,0,161.0,1,0,2,5,5,224.0,3.0,-1,0.0,3,0
323,32.0,9,2,3.0,0,2558.0,0,0,2,5,5,148.0,2.0,-1,0.0,3,0
324,31.0,0,1,2.0,0,98.0,1,0,2,5,5,196.0,2.0,-1,0.0,3,0
325,55.0,4,1,3.0,0,115.0,0,0,2,5,5,111.0,4.0,-1,0.0,3,0
326,40.0,1,1,2.0,0,436.0,1,0,2,5,5,231.0,3.0,-1,0.0,3,0
327,47.0,9,0,3.0,0,831.0,1,0,2,5,5,316.0,3.0,-1,0.0,3,0
328,57.0,9,0,2.0,0,206.0,1,0,2,5,5,216.0,3.0,-1,0.0,3,0
329,41.0,1,0,2.0,0,290.0,1,0,2,5,5,240.0,2.0,-1,0.0,3,0
330,48.0,1,0,2.0,0,1.0,0,0,2,5,5,669.0,3.0,-1,0.0,3,0
331,42.0,1,0,2.0,0,57.0,1,0,2,5,5,425.0,2.0,-1,0.0,3,0
332,30.0,1,1,2.0,0,-457.0,1,0,2,5,5,143.0,2.0,-1,0.0,3,0
333,58.0,4,1,3.0,0,1387.0,1,0,2,5,5,174.0,5.0,-1,0.0,3,0
334,45.0,4,2,3.0,0,24598.0,1,0,2,5,5,313.0,3.0,-1,0.0,3,0
335,49.0,1,0,2.0,0,30.0,1,0,2,5,5,135.0,4.0,-1,0.0,3,0
336,42.0,0,1,2.0,0,1022.0,1,0,2,5,5,146.0,2.0,-1,0.0,3,0
337,53.0,9,0,2.0,0,56.0,1,1,2,5,5,152.0,2.0,-1,0.0,3,0
338,51.0,0,1,2.0,1,-2.0,0,0,2,5,5,402.0,3.0,-1,0.0,3,0
339,32.0,7,1,2.0,0,121.0,1,0,2,5,5,213.0,2.0,-1,0.0,3,0
340,41.0,1,1,2.0,0,842.0,1,0,2,5,5,144.0,3.0,-1,0.0,3,0
341,43.0,4,2,2.0,0,693.0,1,0,2,5,5,124.0,3.0,-1,0.0,3,0
342,40.0,1,2,2.0,0,-333.0,1,0,2,5,5,183.0,2.0,-1,0.0,3,0
343,50.0,1,0,1.0,0,1533.0,1,0,2,5,5,325.0,2.0,-1,0.0,3,0
344,34.0,4,0,3.0,0,46.0,1,0,2,5,5,39.0,4.0,-1,0.0,3,0
345,53.0,7,0,2.0,0,18.0,0,0,2,5,5,503.0,2.0,-1,0.0,3,0
346,45.0,9,0,2.0,0,44.0,1,0,2,5,5,95.0,4.0,-1,0.0,3,0
347,39.0,1,0,1.0,0,-100.0,1,0,2,5,5,680.0,2.0,-1,0.0,3,0
348,44.0,7,0,3.0,0,510.0,1,0,2,5,5,421.0,4.0,-1,0.0,3,0
349,55.0,4,0,3.0,0,685.0,1,0,2,5,5,174.0,3.0,-1,0.0,3,0
350,46.0,4,1,3.0,0,187.0,1,0,2,5,5,113.0,2.0,-1,0.0,3,0
351,45.0,1,0,2.0,0,66.0,1,0,2,5,5,808.0,2.0,-1,0.0,3,0
352,34.0,0,0,2.0,0,560.0,1,0,2,5,5,198.0,3.0,-1,0.0,3,0
353,36.0,1,0,2.0,0,0.0,1,0,2,5,5,195.0,2.0,-1,0.0,3,0
354,59.0,11,2,2.0,0,27.0,0,0,2,5,5,347.0,3.0,-1,0.0,3,0
355,31.0,0,1,2.0,0,12.0,1,0,2,5,5,208.0,2.0,-1,0.0,3,0
356,44.0,1,1,2.0,0,34.0,1,0,2,5,5,404.0,4.0,-1,0.0,3,0
357,33.0,2,1,3.0,0,1068.0,1,0,2,5,5,396.0,2.0,-1,0.0,3,0
358,40.0,1,0,2.0,0,211.0,1,0,2,5,5,216.0,4.0,-1,0.0,3,0
359,46.0,0,1,3.0,0,377.0,1,0,2,5,5,98.0,2.0,-1,0.0,3,0
360,48.0,4,0,3.0,0,263.0,1,0,2,5,5,350.0,2.0,-1,0.0,3,0
361,42.0,7,0,2.0,0,1263.0,1,0,2,6,5,114.0,2.0,-1,0.0,3,0
362,27.0,7,0,2.0,0,8.0,1,0,2,6,5,88.0,3.0,-1,0.0,3,0
363,48.0,0,0,2.0,0,126.0,1,1,2,6,5,379.0,2.0,-1,0.0,3,0
364,59.0,0,0,2.0,0,230.0,1,0,2,6,5,190.0,3.0,-1,0.0,3,0
365,46.0,9,0,3.0,0,841.0,1,0,2,6,5,158.0,1.0,-1,0.0,3,0
366,38.0,0,2,2.0,0,308.0,1,0,2,6,5,102.0,1.0,-1,0.0,3,0
367,43.0,4,2,3.0,0,1.0,1,0,2,6,5,306.0,1.0,-1,0.0,3,0
368,38.0,0,2,3.0,0,86.0,1,0,2,6,5,218.0,1.0,-1,0.0,3,0
369,23.0,8,1,2.0,0,157.0,1,0,2,6,5,54.0,1.0,-1,0.0,3,0
370,34.0,7,0,2.0,0,22.0,1,0,2,6,5,344.0,1.0,-1,0.0,3,0
371,38.0,0,0,2.0,0,46.0,1,1,2,6,5,195.0,1.0,-1,0.0,3,0
372,37.0,1,0,2.0,0,1293.0,0,0,2,6,5,652.0,1.0,-1,0.0,3,0
373,25.0,0,1,2.0,0,122.0,1,0,2,6,5,286.0,1.0,-1,0.0,3,0
374,48.0,1,0,2.0,0,131.0,1,0,2,6,5,189.0,1.0,-1,0.0,3,0
375,49.0,1,1,2.0,0,143.0,1,0,2,6,5,83.0,1.0,-1,0.0,3,0
376,38.0,0,1,2.0,0,393.0,0,0,2,6,5,184.0,2.0,-1,0.0,3,0
377,43.0,1,0,1.0,0,98.0,1,0,2,6,5,235.0,1.0,-1,0.0,3,0
378,33.0,4,0,3.0,0,0.0,1,0,2,6,5,290.0,1.0,-1,0.0,3,0
379,55.0,1,0,2.0,0,224.0,1,0,2,6,5,232.0,1.0,-1,0.0,3,0
380,38.0,1,0,2.0,0,757.0,1,0,2,6,5,133.0,1.0,-1,0.0,3,0
381,49.0,7,0,2.0,0,245.0,1,1,2,6,5,318.0,1.0,-1,0.0,3,0
382,40.0,4,0,2.0,0,8486.0,0,0,2,6,5,260.0,3.0,-1,0.0,3,0
383,43.0,0,0,2.0,0,350.0,0,0,2,6,5,437.0,1.0,-1,0.0,3,0
384,38.0,1,0,2.0,0,20.0,1,0,2,6,5,402.0,1.0,-1,0.0,3,0
385,58.0,7,0,2.0,0,1667.0,1,1,2,6,5,85.0,1.0,-1,0.0,3,0
386,57.0,9,0,2.0,0,345.0,1,0,2,6,5,125.0,1.0,-1,0.0,3,0
387,32.0,10,0,2.0,0,10.0,1,0,2,6,5,501.0,4.0,-1,0.0,3,0
388,56.0,4,0,3.0,0,830.0,1,1,2,6,5,1201.0,1.0,-1,0.0,3,1
389,58.0,1,2,2.0,0,29.0,1,0,2,6,5,253.0,1.0,-1,0.0,3,0
390,60.0,5,2,2.0,0,545.0,1,0,2,6,5,1030.0,1.0,-1,0.0,3,1
391,37.0,9,0,3.0,0,8730.0,1,0,2,6,5,149.0,1.0,-1,0.0,3,0
392,46.0,9,2,3.0,0,477.0,1,0,2,6,5,114.0,1.0,-1,0.0,3,0
393,27.0,0,0,2.0,0,4.0,1,0,2,6,5,243.0,1.0,-1,0.0,3,0
394,43.0,1,0,2.0,0,1205.0,1,0,2,6,5,769.0,2.0,-1,0.0,3,0
395,32.0,9,1,2.0,0,0.0,1,1,2,6,5,135.0,3.0,-1,0.0,3,0
396,40.0,0,1,2.0,0,263.0,1,0,2,6,5,231.0,1.0,-1,0.0,3,0
397,38.0,0,0,2.0,0,1.0,0,0,2,6,5,76.0,1.0,-1,0.0,3,0
398,34.0,1,0,2.0,0,283.0,0,1,2,6,5,199.0,1.0,-1,0.0,3,0
399,47.0,1,0,1.0,0,206.0,1,0,2,6,5,152.0,1.0,-1,0.0,3,0
400,42.0,3,0,1.0,0,17.0,1,0,2,6,5,124.0,1.0,-1,0.0,3,0
401,48.0,9,0,2.0,0,141.0,1,1,2,6,5,424.0,1.0,-1,0.0,3,0
402,29.0,6,1,3.0,0,16.0,1,0,2,6,5,43.0,1.0,-1,0.0,3,0
403,50.0,7,0,2.0,0,206.0,1,0,2,6,5,154.0,1.0,-1,0.0,3,0
404,52.0,9,0,2.0,0,7.0,0,0,2,6,5,203.0,2.0,-1,0.0,3,0
405,50.0,4,0,3.0,0,0.0,0,0,2,6,5,326.0,1.0,-1,0.0,3,0
406,58.0,5,0,3.0,0,0.0,0,0,2,6,5,393.0,1.0,-1,0.0,3,0
407,46.0,1,2,1.0,0,1927.0,1,0,2,6,5,241.0,3.0,-1,0.0,3,0
408,38.0,9,0,2.0,0,284.0,1,0,2,6,5,483.0,1.0,-1,0.0,3,0
409,46.0,1,0,2.0,0,1660.0,1,0,2,6,5,259.0,1.0,-1,0.0,3,0
410,32.0,7,1,2.0,0,406.0,1,0,2,6,5,227.0,1.0,-1,0.0,3,0
411,51.0,1,0,1.0,0,230.0,1,0,2,6,5,673.0,1.0,-1,0.0,3,0
412,39.0,0,1,2.0,0,-25.0,1,0,2,6,5,576.0,1.0,-1,0.0,3,0
413,48.0,0,0,2.0,0,182.0,1,0,2,6,5,180.0,2.0,-1,0.0,3,0
414,36.0,2,0,3.0,0,1169.0,1,0,2,6,5,168.0,2.0,-1,0.0,3,0
415,34.0,0,2,2.0,0,67.0,1,0,2,6,5,90.0,1.0,-1,0.0,3,0
416,40.0,9,0,2.0,0,77.0,0,0,2,6,5,505.0,1.0,-1,0.0,3,0
417,43.0,10,0,2.0,0,0.0,1,0,2,6,5,245.0,1.0,-1,0.0,3,0
418,52.0,1,2,1.0,0,55.0,1,1,2,6,5,186.0,1.0,-1,0.0,3,0
419,33.0,9,0,2.0,1,72.0,1,0,2,6,5,623.0,1.0,-1,0.0,3,0
420,49.0,4,1,3.0,0,163.0,1,0,2,6,5,496.0,3.0,-1,0.0,3,0
421,32.0,4,1,3.0,0,151.0,1,0,2,6,5,118.0,1.0,-1,0.0,3,0
422,39.0,0,1,2.0,0,113.0,1,0,2,6,5,342.0,1.0,-1,0.0,3,0
423,40.0,1,0,2.0,0,0.0,1,0,2,6,5,225.0,1.0,-1,0.0,3,0
424,38.0,9,1,3.0,0,9.0,1,0,2,6,5,185.0,3.0,-1,0.0,3,0
425,43.0,4,0,2.0,0,375.0,1,0,2,6,5,196.0,2.0,-1,0.0,3,0
426,39.0,7,0,2.0,0,1142.0,1,0,2,6,5,276.0,1.0,-1,0.0,3,0
427,54.0,1,0,1.0,0,2102.0,1,0,2,6,5,76.0,1.0,-1,0.0,3,0
428,38.0,9,1,3.0,0,4325.0,1,0,2,6,5,87.0,1.0,-1,0.0,3,0
429,40.0,1,0,2.0,0,217.0,1,0,2,6,5,195.0,1.0,-1,0.0,3,0
430,55.0,0,0,2.0,0,131.0,1,0,2,6,5,744.0,1.0,-1,0.0,3,0
431,42.0,4,0,3.0,0,1680.0,1,0,2,6,5,765.0,1.0,-1,0.0,3,0
432,39.0,1,0,2.0,0,0.0,1,0,2,6,5,262.0,1.0,-1,0.0,3,0
433,40.0,1,0,1.0,0,46.0,1,0,2,6,5,119.0,1.0,-1,0.0,3,0
434,32.0,1,0,2.0,0,320.0,1,0,2,6,5,198.0,2.0,-1,0.0,3,0
435,55.0,0,0,2.0,0,183.0,1,0,2,6,5,150.0,1.0,-1,0.0,3,0
436,45.0,1,0,2.0,0,39.0,0,0,2,6,5,241.0,1.0,-1,0.0,3,0
437,35.0,4,1,3.0,0,560.0,1,0,2,6,5,181.0,1.0,-1,0.0,3,0
438,58.0,9,2,2.0,0,469.0,0,0,2,6,5,196.0,1.0,-1,0.0,3,0
439,35.0,0,0,2.0,0,530.0,1,0,2,6,5,149.0,1.0,-1,0.0,3,0
440,49.0,7,0,1.0,0,61.0,1,0,2,6,5,246.0,1.0,-1,0.0,3,0
441,34.0,9,1,3.0,0,242.0,1,0,2,6,5,112.0,1.0,-1,0.0,3,0
442,36.0,1,0,2.0,0,139.0,1,0,2,6,5,309.0,2.0,-1,0.0,3,0
443,24.0,6,1,2.0,0,0.0,1,0,2,6,5,278.0,1.0,-1,0.0,3,0
444,34.0,9,0,2.0,0,367.0,1,0,2,6,5,140.0,1.0,-1,0.0,3,0
445,51.0,0,2,2.0,0,228.0,1,0,2,6,5,136.0,1.0,-1,0.0,3,0
446,39.0,9,1,2.0,0,448.0,1,0,2,6,5,1623.0,1.0,-1,0.0,3,1
447,50.0,6,0,2.0,0,-84.0,1,0,2,6,5,101.0,1.0,-1,0.0,3,0
448,32.0,7,1,2.0,0,310.0,1,0,2,6,5,144.0,1.0,-1,0.0,3,0
449,42.0,1,0,2.0,0,132.0,1,0,2,6,5,238.0,1.0,-1,0.0,3,0
450,50.0,9,0,2.0,0,797.0,1,0,2,6,5,354.0,1.0,-1,0.0,3,0
451,40.0,7,0,2.0,0,71.0,0,0,2,6,5,79.0,1.0,-1,0.0,3,0
452,46.0,4,2,2.0,0,2.0,1,0,2,6,5,187.0,1.0,-1,0.0,3,0
453,37.0,4,0,3.0,0,231.0,1,1,2,6,5,451.0,2.0,-1,0.0,3,0
454,34.0,1,0,2.0,0,270.0,1,1,2,6,5,159.0,1.0,-1,0.0,3,0
455,44.0,1,0,2.0,0,274.0,1,1,2,6,5,409.0,1.0,-1,0.0,3,0
456,40.0,0,1,2.0,0,-109.0,1,1,2,6,5,170.0,1.0,-1,0.0,3,0
457,37.0,9,0,2.0,0,1.0,1,0,2,6,5,608.0,1.0,-1,0.0,3,1
458,33.0,1,1,2.0,1,-60.0,0,0,2,6,5,243.0,1.0,-1,0.0,3,0
459,35.0,1,0,2.0,0,89.0,1,0,2,6,5,145.0,2.0,-1,0.0,3,0
460,58.0,1,2,2.0,0,-11.0,0,0,2,6,5,112.0,1.0,-1,0.0,3,0
461,39.0,1,0,1.0,0,0.0,1,0,2,6,5,262.0,2.0,-1,0.0,3,0
462,43.0,1,0,2.0,0,-509.0,1,0,2,6,5,124.0,1.0,-1,0.0,3,0
463,39.0,10,0,1.0,0,408.0,1,0,2,6,5,53.0,1.0,-1,0.0,3,0
464,36.0,7,1,1.0,0,58.0,1,0,2,6,5,134.0,1.0,-1,0.0,3,0
465,57.0,5,1,2.0,0,1640.0,0,1,2,6,5,204.0,4.0,-1,0.0,3,0
466,36.0,0,1,2.0,0,20.0,1,0,2,6,5,186.0,1.0,-1,0.0,3,0
467,50.0,1,0,1.0,0,71.0,1,0,2,6,5,678.0,1.0,-1,0.0,3,0
468,55.0,1,0,2.0,0,52.0,1,0,2,6,5,182.0,1.0,-1,0.0,3,0
469,44.0,6,0,3.0,0,292.0,1,0,2,6,5,162.0,1.0,-1,0.0,3,0
470,44.0,7,2,2.0,0,424.0,1,0,2,6,5,27.0,1.0,-1,0.0,3,0
471,39.0,3,1,1.0,0,109.0,1,0,2,6,5,699.0,3.0,-1,0.0,3,0
472,46.0,1,0,2.0,0,1044.0,1,0,2,6,5,43.0,1.0,-1,0.0,3,0
473,39.0,1,0,2.0,0,983.0,1,0,2,6,5,97.0,1.0,-1,0.0,3,0
474,34.0,0,0,2.0,0,869.0,0,0,2,6,5,1677.0,1.0,-1,0.0,3,1
475,40.0,1,0,1.0,0,668.0,1,0,2,6,5,283.0,2.0,-1,0.0,3,0
476,50.0,4,0,3.0,0,964.0,1,0,2,6,5,323.0,1.0,-1,0.0,3,0
477,31.0,4,1,2.0,0,301.0,1,0,2,6,5,82.0,1.0,-1,0.0,3,0
478,37.0,0,1,2.0,0,140.0,1,0,2,6,5,310.0,1.0,-1,0.0,3,0
479,39.0,4,1,2.0,0,1877.0,1,0,2,6,5,185.0,1.0,-1,0.0,3,0
480,51.0,1,0,1.0,0,1127.0,1,0,2,6,5,47.0,1.0,-1,0.0,3,0
481,41.0,9,0,2.0,0,871.0,1,0,2,6,5,145.0,1.0,-1,0.0,3,0
482,41.0,9,0,2.0,0,767.0,1,1,2,6,5,204.0,1.0,-1,0.0,3,0
483,43.0,1,0,2.0,0,0.0,0,0,2,6,5,187.0,1.0,-1,0.0,3,0
484,30.0,7,1,2.0,0,209.0,1,0,2,6,5,30.0,2.0,-1,0.0,3,0
485,54.0,4,2,1.0,0,0.0,0,0,2,6,5,472.0,1.0,-1,0.0,3,0
486,43.0,1,2,2.0,0,110.0,1,1,2,6,5,448.0,1.0,-1,0.0,3,0
487,59.0,4,2,3.0,0,-76.0,1,1,2,6,5,264.0,1.0,-1,0.0,3,0
488,47.0,9,0,2.0,0,178.0,1,0,2,6,5,169.0,1.0,-1,0.0,3,0
489,40.0,1,0,1.0,0,-66.0,1,0,2,6,5,288.0,1.0,-1,0.0,3,0
490,32.0,9,0,2.0,0,0.0,1,0,2,6,5,176.0,2.0,-1,0.0,3,0
491,29.0,1,0,2.0,0,1.0,1,0,2,6,5,215.0,1.0,-1,0.0,3,0
492,36.0,1,0,2.0,0,0.0,1,0,2,6,5,337.0,1.0,-1,0.0,3,0
493,55.0,10,0,3.0,0,5345.0,0,0,2,6,5,278.0,1.0,-1,0.0,3,0
494,30.0,1,2,2.0,0,-209.0,1,0,2,6,5,188.0,2.0,-1,0.0,3,0
495,39.0,0,1,2.0,0,0.0,1,0,2,6,5,174.0,2.0,-1,0.0,3,0
496,39.0,1,2,2.0,0,42.0,1,0,2,6,5,226.0,2.0,-1,0.0,3,0
497,50.0,1,2,2.0,0,41.0,1,0,2,6,5,190.0,1.0,-1,0.0,3,0
498,44.0,1,0,2.0,0,-99.0,1,0,2,6,5,111.0,2.0,-1,0.0,3,0
499,37.0,9,1,2.0,0,17.0,1,0,2,6,5,164.0,1.0,-1,0.0,3,0
500,46.0,0,0,1.0,0,276.0,1,1,2,6,5,157.0,2.0,-1,0.0,3,0
501,32.0,9,1,2.0,0,-170.0,0,0,2,6,5,46.0,1.0,-1,0.0,3,0
502,37.0,4,1,3.0,0,230.0,1,1,2,6,5,374.0,1.0,-1,0.0,3,0
503,29.0,1,0,2.0,0,9.0,1,0,2,6,5,349.0,1.0,-1,0.0,3,0
504,41.0,1,0,2.0,0,946.0,1,0,2,6,5,325.0,1.0,-1,0.0,3,0
505,45.0,1,0,1.0,0,1297.0,1,0,2,6,5,233.0,2.0,-1,0.0,3,0
506,57.0,5,2,2.0,0,-331.0,1,0,2,6,5,531.0,1.0,-1,0.0,3,0
507,48.0,1,1,2.0,0,44.0,1,0,2,6,5,153.0,1.0,-1,0.0,3,0
508,60.0,5,0,2.0,1,15.0,0,0,2,6,5,80.0,1.0,-1,0.0,3,0
509,26.0,0,1,2.0,0,712.0,1,0,2,6,5,232.0,1.0,-1,0.0,3,0
510,58.0,5,0,2.0,0,5435.0,1,0,2,6,5,118.0,1.0,-1,0.0,3,0
511,34.0,0,0,2.0,0,507.0,1,0,2,6,5,190.0,1.0,-1,0.0,3,0
512,55.0,10,2,2.0,0,387.0,1,0,2,6,5,918.0,1.0,-1,0.0,3,1
513,41.0,1,0,1.0,0,0.0,1,1,2,6,5,238.0,1.0,-1,0.0,3,0
514,50.0,4,2,2.0,0,1716.0,1,0,2,6,5,82.0,1.0,-1,0.0,3,0
515,49.0,2,0,2.0,0,167.0,1,1,2,6,5,198.0,3.0,-1,0.0,3,0
516,44.0,0,0,2.0,0,40.0,0,1,2,6,5,160.0,2.0,-1,0.0,3,0
517,44.0,1,0,1.0,0,148.0,1,0,2,6,5,211.0,1.0,-1,0.0,3,0
518,31.0,9,0,2.0,0,17.0,1,1,2,6,5,120.0,1.0,-1,0.0,3,0
519,34.0,1,1,3.0,0,1011.0,1,0,2,6,5,136.0,1.0,-1,0.0,3,0
520,46.0,4,1,2.0,0,1527.0,1,0,2,6,5,269.0,1.0,-1,0.0,3,0
521,42.0,4,0,3.0,0,744.0,0,0,2,6,5,157.0,1.0,-1,0.0,3,0
522,52.0,0,0,2.0,0,484.0,1,0,2,6,5,128.0,1.0,-1,0.0,3,0
523,29.0,4,1,3.0,0,0.0,1,0,2,6,5,211.0,1.0,-1,0.0,3,0
524,53.0,5,0,1.0,0,136.0,1,0,2,6,5,267.0,2.0,-1,0.0,3,0
525,43.0,1,0,2.0,0,1335.0,1,0,2,6,5,371.0,2.0,-1,0.0,3,0
526,38.0,4,0,2.0,0,517.0,1,0,2,6,5,288.0,2.0,-1,0.0,3,0
527,46.0,4,0,3.0,0,459.0,1,0,2,6,5,221.0,1.0,-1,0.0,3,0
528,48.0,4,2,2.0,0,549.0,1,0,2,6,5,427.0,1.0,-1,0.0,3,0
529,30.0,0,2,2.0,0,83.0,1,1,2,6,5,310.0,1.0,-1,0.0,3,0
530,44.0,1,0,1.0,0,213.0,0,0,2,6,5,158.0,1.0,-1,0.0,3,0
531,31.0,3,0,1.0,0,203.0,1,0,2,6,5,604.0,3.0,-1,0.0,3,0
532,42.0,7,1,2.0,0,518.0,1,0,2,6,5,198.0,1.0,-1,0.0,3,0
533,40.0,4,1,3.0,0,3877.0,1,0,2,6,5,145.0,1.0,-1,0.0,3,0
534,52.0,0,0,2.0,0,1236.0,1,0,2,6,5,247.0,1.0,-1,0.0,3,0
535,45.0,1,2,2.0,0,756.0,1,0,2,6,5,179.0,2.0,-1,0.0,3,0
536,48.0,1,0,2.0,0,157.0,1,0,2,6,5,73.0,1.0,-1,0.0,3,0
537,45.0,1,0,1.0,0,-66.0,1,0,2,6,5,263.0,2.0,-1,0.0,3,0
538,34.0,1,0,2.0,0,245.0,1,0,2,6,5,13.0,1.0,-1,0.0,3,0
539,34.0,1,0,1.0,0,-144.0,1,0,2,6,5,79.0,2.0,-1,0.0,3,0
540,46.0,1,0,2.0,0,71.0,1,0,2,6,5,416.0,1.0,-1,0.0,3,0
541,49.0,7,2,2.0,0,505.0,1,0,2,6,5,162.0,1.0,-1,0.0,3,0
542,50.0,9,0,1.0,0,249.0,1,0,2,6,5,129.0,1.0,-1,0.0,3,0
543,34.0,0,1,2.0,0,0.0,1,0,2,6,5,150.0,1.0,-1,0.0,3,0
544,40.0,10,1,2.0,0,11.0,1,0,2,6,5,43.0,1.0,-1,0.0,3,0
545,36.0,0,0,2.0,0,639.0,1,0,2,6,5,191.0,1.0,-1,0.0,3,0
546,59.0,1,2,2.0,0,124.0,1,0,2,6,5,26.0,1.0,-1,0.0,3,0
547,45.0,1,0,2.0,0,82.0,1,0,2,6,5,250.0,1.0,-1,0.0,3,0
548,36.0,6,0,3.0,0,107.0,1,0,2,6,5,146.0,1.0,-1,0.0,3,0
549,56.0,7,0,2.0,0,473.0,1,0,2,6,5,416.0,1.0,-1,0.0,3,0
550,42.0,7,2,2.0,0,372.0,1,1,2,6,5,121.0,2.0,-1,0.0,3,0
551,30.0,0,0,2.0,0,46.0,1,0,2,6,5,114.0,2.0,-1,0.0,3,0
552,30.0,8,1,3.0,0,34.0,1,0,2,6,5,289.0,1.0,-1,0.0,3,0
553,47.0,6,0,2.0,0,935.0,1,0,2,6,5,225.0,1.0,-1,0.0,3,0
554,33.0,1,0,2.0,0,-10.0,1,0,2,6,5,123.0,1.0,-1,0.0,3,0
555,36.0,0,0,2.0,0,-106.0,1,0,2,6,5,130.0,2.0,-1,0.0,3,0
556,39.0,7,2,1.0,0,471.0,1,0,2,6,5,161.0,2.0,-1,0.0,3,0
557,56.0,0,2,2.0,0,778.0,1,0,2,6,5,149.0,2.0,-1,0.0,3,0
558,39.0,1,2,2.0,0,170.0,1,0,2,6,5,268.0,2.0,-1,0.0,3,0
559,42.0,9,0,2.0,0,315.0,1,0,2,6,5,259.0,2.0,-1,0.0,3,0
560,52.0,1,0,2.0,0,3165.0,0,0,2,6,5,26.0,1.0,-1,0.0,3,0
561,36.0,0,2,2.0,0,131.0,1,0,2,6,5,153.0,1.0,-1,0.0,3,0
562,35.0,2,0,2.0,1,204.0,1,0,2,6,5,424.0,2.0,-1,0.0,3,0
563,47.0,9,0,2.0,0,83.0,1,0,2,6,5,179.0,2.0,-1,0.0,3,0
564,59.0,7,2,2.0,0,0.0,1,1,2,6,5,97.0,1.0,-1,0.0,3,0
